"idx","boundary","rhyme","case","participant","dia","tone","Time","FocusCon","F0_semi","underfocus","F0_semi_scale"
2,0,"iN","Name","S22","diaN","T1",11,"F2",0.80766215724461,"1",-0.77313986291051
2,0,"iN","Name","S22","diaN","T1",11,"F5",-1.28677486894942,"0",-1.37505101225453
2,0,"iN","Name","S22","diaN","T1",11,"F2_1",1.00950203037056,"0",1.42872014270617
2,0,"iN","Name","S22","diaN","T1",11,"F5_1",-1.08493499582347,"0",0.826808993362156
2,0,"iN","Name","S22","diaN","T1",11,"F2_5",2.09443702619403,"0",0.601911149344018
2,0,"iN","Name","S22","diaN","T1",12,"F1",0.185588175456538,"0",-2.16758942982708
2,0,"iN","Name","S22","diaN","T1",12,"F2",1.20052862775035,"1",-0.982502022855971
2,0,"iN","Name","S22","diaN","T1",12,"F5",-1.17177668372815,"0",-1.36494816350768
2,0,"iN","Name","S22","diaN","T1",12,"F2_1",1.01494045229381,"0",1.18508740697111
2,0,"iN","Name","S22","diaN","T1",12,"F5_1",-1.35736485918469,"0",0.802641266319404
2,0,"iN","Name","S22","diaN","T1",12,"F2_5",2.3723053114785,"0",0.382446140651709
2,0,"iN","Name","S22","diaN","T1",13,"F1",0.488696408839477,"0",-2.1306151823373
2,0,"iN","Name","S22","diaN","T1",13,"F2",1.63261735421914,"1",-1.07001640057207
2,0,"iN","Name","S22","diaN","T1",13,"F5",-1.07447754385381,"0",-1.37543887798186
2,0,"iN","Name","S22","diaN","T1",13,"F2_1",1.14392094537966,"0",1.06059878176524
2,0,"iN","Name","S22","diaN","T1",13,"F5_1",-1.56317395269328,"0",0.755176304355442
2,0,"iN","Name","S22","diaN","T1",13,"F2_5",2.70709489807295,"0",0.305422477409794
2,0,"iN","Name","S22","diaN","T1",14,"F1",0.712559915992759,"0",-2.17394055227752
2,0,"iN","Name","S22","diaN","T1",14,"F2",2.10123133722388,"1",-1.01205648090423
2,0,"iN","Name","S22","diaN","T1",14,"F5",-1.01161804544094,"0",-1.42032516544093
2,0,"iN","Name","S22","diaN","T1",14,"F2_1",1.38867142123112,"0",1.16188407137328
2,0,"iN","Name","S22","diaN","T1",14,"F5_1",-1.7241779614337,"0",0.753615386836586
2,0,"iN","Name","S22","diaN","T1",14,"F2_5",3.11284938266482,"0",0.408268684536696
2,0,"iN","Name","S22","diaN","T1",15,"F1",0.847783796990759,"0",-2.24210343395877
2,0,"iN","Name","S22","diaN","T1",15,"F2",2.53705982670872,"1",-0.918094629356073
2,0,"iN","Name","S22","diaN","T1",15,"F5",-0.973702429953095,"0",-1.46406414518729
2,0,"iN","Name","S22","diaN","T1",15,"F2_1",1.68927602971796,"0",1.3240088046027
2,0,"iN","Name","S22","diaN","T1",15,"F5_1",-1.82148622694385,"0",0.778039288771479
2,0,"iN","Name","S22","diaN","T1",15,"F2_5",3.51076225666181,"0",0.545969515831221
2,0,"iN","Name","S22","diaN","T1",16,"F1",0.947406272609947,"0",-2.29270145486356
2,0,"iN","Name","S22","diaN","T1",16,"F2",2.86140062824096,"1",-0.895779075067953
2,0,"iN","Name","S22","diaN","T1",16,"F5",-0.984991053360107,"0",-1.52631063054578
2,0,"iN","Name","S22","diaN","T1",16,"F2_1",1.91399435563101,"0",1.39692237979561
2,0,"iN","Name","S22","diaN","T1",16,"F5_1",-1.93239732597005,"0",0.76639082431778
2,0,"iN","Name","S22","diaN","T1",16,"F2_5",3.84639168160107,"0",0.630531555477832
2,0,"iN","Name","S22","diaN","T1",17,"F1",1.04563336420487,"0",-2.27549405370695
2,0,"iN","Name","S22","diaN","T1",17,"F2",2.92705151444404,"1",-1.06916264376092
2,0,"iN","Name","S22","diaN","T1",17,"F5",-1.03332145252509,"0",-1.58280279585732
2,0,"iN","Name","S22","diaN","T1",17,"F2_1",1.88141815023917,"0",1.20633140994602
2,0,"iN","Name","S22","diaN","T1",17,"F5_1",-2.07895481672996,"0",0.692691257849626
2,0,"iN","Name","S22","diaN","T1",17,"F2_5",3.96037296696913,"0",0.513640152096398
2,0,"iN","Name","S22","diaN","T1",18,"F1",1.11989854626393,"0",-2.20275911418126
2,0,"iN","Name","S22","diaN","T1",18,"F2",2.85632117049457,"1",-1.2908544111135
2,0,"iN","Name","S22","diaN","T1",18,"F5",-1.12072000108092,"0",-1.619659422589
2,0,"iN","Name","S22","diaN","T1",18,"F2_1",1.73642262423064,"0",0.911904703067759
2,0,"iN","Name","S22","diaN","T1",18,"F5_1",-2.24061854734485,"0",0.583099691592254
2,0,"iN","Name","S22","diaN","T1",18,"F2_5",3.97704117157549,"0",0.328805011475504
2,0,"iN","Name","S22","diaN","T1",19,"F1",1.03324774647341,"0",-2.14590035234934
